NM_SETOR_TEMA;NR_ANO;NM_TECNOLOGIAS;NM_TEC_RESUM;DS_DIFUSAO_TECNOLOGICA_5ANOS;NR_DIFUSAO_TECNOLOGICA_5ANOS_INICIO;NR_DIFUSAO_TECNOLOGICA_5ANOS_FIM;DS_DIFUSAO_TECNOLOGICA_10ANOS;NR_DIFUSAO_TECNOLOGICA_10ANOS_INICIO;NR_DIFUSAO_TECNOLOGICA_10ANOS_FIM;DS_DIFUSAO_TECNOLOGICA_15ANOS;NR_DIFUSAO_TECNOLOGICA_15ANOS_INICIO;NR_DIFUSAO_TECNOLOGICA_15ANOS_FIM;NM_FT_ORGANIZACIONAL;DS_FT_ORGANIZACIONAL;DS_EMP_IMPACTADAS_5ANOS;PC_EMP_IMPACTADAS_5ANOS;DS_EMP_IMPACTADAS_10ANOS;PC_EMP_IMPACTADAS_10ANOS;NM_NV_OCUP;DS_NV_OCUP;DS_DEMANDA_EMP_5ANOS;NR_DEMANDA_EMP_5ANOS;DS_DEMANDA_EMP_10ANOS;NR_DEMANDA_EMP_10ANOS;NM_CONHEC_NV_OCUP;NM_HAB_NV_OCUP;NM_OCUP;NM_ATIV;NM_NOVAS_ATIV;NM_CONHEC;NM_CONHEC_DETALHADOS;NM_NV_CONHEC;NM_HABIL;NM_NV_HABIL;NM_CAPAC;NM_NV_CAPAC;NM_OUTRAS_OCUP;NM_ESTILOS_TRABALHO;CD_CNAE20_DIV;CD_CNAE20_GRUPO;CD_CNAE20_CLASSE;CD_CNAE23_SUBCLASSE
Confecção de Vestuário;2021;Uso de tecnologias de reciclagem e economia circular;Reciclagem circular;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;;0;0;;;;;;;;;;;;;;;Tecnólogo em Produção do Vestuário;Elaborar, junto com a equipe de manutenção, o planejamento de paradas das máquinas e equipamentos automatizados;;;;;;;;;;;14;;;
Confecção de Vestuário;2021;Uso de sistemas inteligentes de armazenamento e transporte;Armazenamento inteligente;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;;0;0;;;;;;;;;;;;;;;Designer de Moda;Atuar na interação com as diversas áreas da empresa para desenvolvimento de produto;;Administração e Gestão;;;Aprendizagem estratégica;;Atenção seletiva;;;;14;;;
Confecção de Vestuário;2021;Uso de sistemas 3D na área de desenvolvimento de produtos, integrados com a área de corte da empresa;Desenvolvimento 3D;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;;;;;;;;;;;;;;;Designer de Moda;Operar tecnologias de criação virtuais e digitais;;Produção e Processamento;;;Ciências;;Criatividade/originalidade;;;;14;;;
Confecção de Vestuário;2021;Uso de máquinas destinadas a costurar, cortar e modelar peças de vestuário de alta costura em uma única etapa;Máquinas multifuncionais;Até 10% do mercado;0;10;Até 10% do mercado;0;10;;0;0;;;;;;;;;;;;;;;Designer de Moda;Realizar planejamento de coleções considerando os ciclo de vida dos novos produtos.;;Comunicações e Mídia;;;Compreensão de leitura;;Discriminação de cores;;;;14;;;
Confecção de Vestuário;2021;Uso de tecnologia de realidade aumentada;Realidade aumentada;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;;;;;;;;;;;;;;;Designer de Moda;Desenvolver produtos sob a ótica da sustentabilidade ambiental e econômica.;;Sociologia e antropologia;;;Comunicação;;Expressão oral;;;;14;;;
Confecção de Vestuário;2021;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Designer de Moda;Implementar ferramentas ou metodologias para monitorar tendênicas de comportamento do consumidor final;;Psicologia;;;Coordenação;;Fluência de ideias;;;;14;;;
Confecção de Vestuário;2021;Digitalização da produção, por meio de sensores para identificação do produto e condições de funcionamento;Digitalização produção;11 a 30% do mercado;11;30;11 a 30% do mercado;11;30;;0;0;;;;;;;;;;;;;;;Tecnólogo em Produção do Vestuário;Realizar análise de sistemas produtivos automatizados e não automatizados;;Mecânica;;;Coordenação;;Criatividade/originalidade;;;;14;;;
Confecção de Vestuário;2021;Uso de tecidos funcionais e materiais sintéticos biodegradáveis;Tecidos biodegradáveis;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;;0;0;;;;;;;;;;;;;;;Tecnólogo em Produção do Vestuário;Realizar programação em sistemas e equipamentos automatizados;;Língua Estrangeira;;;Escuta ativa;;Multitarefa;;;;14;;;
Confecção de Vestuário;2021;Uso do processo de impressão têxtil digital direta no produto confeccionado;Impressão têxtil digital;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;;;;;;;;;;;;;;;Tecnólogo em Produção do Vestuário;Avaliar a viabilidade técnica e financeira da produção automatizada de novos produtos.;;Educação e _x000D_Treinamento;;;Gestão de recursos de materiais;;Ordenação de informações;;;;14;;;
Confecção de Vestuário;2021;Adoção do conceito Just In Time no relacionamento com o cliente;Just in time;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;;0;0;;;;;;;;;;;;;;;Tecnólogo em Produção do Vestuário;Estabelecer custos de produção de novos produtos com maior complexidade tecnológica;;Computadores, Eletrônica e automação;;;Pensamento crítico;;Percepção de problemas;;;;14;;;
Confecção de Vestuário;2021;Uso de tecnologias baseadas em Inteligência Artificial para Monitoramento de operaçõese relacionamento com o mercado;IA operacional;Até 10% do mercado;0;10;31 a 50% do mercado;31;50;;0;0;;;;;;;;;;;;;;;Tecnólogo em Produção do Vestuário;Coordenar equipes multiéticas;;Ciência da computação;;;Resolução de problemas complexos;;Velocidade de organização e resposta;;;;14;;;
Confecção de Vestuário;2021;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Designer de Moda;Desenvolver produtos basedos em materiais biodegradáveis e compósitos;;;;;Solução de problemas;;;;;;14;;;
Confecção de Vestuário;2021;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Designer de Moda;Desenvolver de roupas inteligentes (smart clothes);;;;;Persuasão;;;;;;14;;;
Confecção de Vestuário;2021;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Designer de Moda;;;;;;Julgamento e tomada de decisões;;;;;;14;;;
Confecção de Vestuário;2021;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Designer de Moda;;;;;;Fluência digital;;;;;;14;;;
Confecção de Vestuário;2021;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Designer de Moda;Implantar métodos para processos de customização digital de roupas;;Língua Estrangeira;;;Escuta ativa;;Multitarefa;;;;14;;;
Confecção de Vestuário;2021;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Designer de Moda;Operar equipamentos para modelagem tridimensional avançada;;Ciência da computação;;;Gestão de recursos de pessoal;;Ordenação de informações;;;;14;;;
Confecção de Vestuário;2021;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Designer de Moda;Aplicar métodos gráficos direcionados para análise do do design de padrões de roupas;;Design;;;Negociação;;Percepção de problemas;;;;14;;;
Confecção de Vestuário;2021;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Designer de Moda;Analisar grandes quantidades de dados para personalização/customização de roupas;;Serviços;;;Pensamento crítico;;Raciocínio dedutivo;;;;14;;;
Confecção de Vestuário;2021;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Designer de Moda;Operar tecnologias de Inteligência Artificial para otimização do design;;;;;Percepção social;;Visualização;;;;14;;;
Construção Civil;2018;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Vidraceiro;;;;;;Reparos;;Expressão oral;;;;41, 42, 43;;;
Construção Civil;2018;Uso, pelas empresas de construção civil, de sofwares para mapeamento acústico (sonoro);Softwares acústicos;11% a 30% do mercado;0;0;31 a 50% do mercado;0;0;;0;0;;;;;;;;;;;;;;;Serralheiro de Alumínio;Cortar os materiais.;;Construções;;;Manutenção de equipamentos;;Atenção seletiva;;;;41, 42, 43;;;
Construção Civil;2018;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Serralheiro de Alumínio;Montar esquadrias.;;Design;;;Gestão do tempo;;Percepção de problemas;;;;41, 42, 43;;;
Construção Civil;2018;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Serralheiro de Alumínio;Dar acabamento nas esquadrias.;;Língua Portuguesa;;;Aprendizagem ativa;;Flexibilidade para categorização;;;;41, 42, 43;;;
Construção Civil;2018;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Serralheiro de Alumínio;;;Matemática;;;Operação e controle;;Memorização;;;;41, 42, 43;;;
Construção Civil;2018;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Serralheiro de Alumínio;;;Mecânica;;;;;Destreza manual;;;;41, 42, 43;;;
Construção Civil;2018;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Serralheiro de Alumínio;;;Produção e Processamento;;;;;Força dinâmica;;;;41, 42, 43;;;
Construção Civil;2018;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Serralheiro de Alumínio;;;;;;;;Visão de perto;;;;41, 42, 43;;;
Construção Civil;2018;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Serralheiro de Alumínio;;;;;;;;Controle e precisão;;;;41, 42, 43;;;
Construção Civil;2018;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Vidraceiro;;;;;;Solução de problemas;;Coordenação dos membros superiores e inferiores;;;;41, 42, 43;;;
Construção Civil;2018;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Vidraceiro;Instalar o vidro, incluindo acabamentos e acessórios.;;Produção e Processamento;;;Gestão do tempo;;Ordenação de informações;;;;41, 42, 43;;;
Construção Civil;2018;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Vidraceiro;Realizar o corte do vidro.;;Serviços;;;Seleção de equipamentos;;Memorização;;;;41, 42, 43;;;
Construção Civil;2018;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Vidraceiro;Transportar o vidro.;;Língua Portuguesa;;;Manutenção de equipamentos;;Destreza manual;;;;41, 42, 43;;;
Construção Civil;2018;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Vidraceiro;Separar material para reciclagem.;;Transportes;;;Operação e controle;;Raciocínio numérico;;;;41, 42, 43;;;
Construção Civil;2018;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Vidraceiro;;;;;;Orientação a serviços;;Compreensão oral;;;;41, 42, 43;;;
Construção Civil;2018;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Vidraceiro;;;;;;Análise de operações;;Compreensão escrita;;;;41, 42, 43;;;
Construção Civil - Edificações;2021;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em Controle de Obras;;;;;;Solução de problemas;;;;;;41;;;
Eletroeletrônico;2019;;;;0;0;;0;0;;0;0;;;;0;;0;;;;0;;0;;;Tecnólogo em eletrônica industrial;Realizar a manutenção de placas de circuitos eletrônicos;;Serviços;;;Gestão de recursos de pessoal;;Raciocínio abstrato;;;;26;;;
Eletroeletrônico;2019;;;;0;0;;0;0;;0;0;;;;0;;0;;;;0;;0;;;Tecnólogo em eletrônica industrial;Especificar equipamentos e dispositivos eletrônicos aplicados na indústria;;Telecomunicações;;;Análise de operações;;Fluência de ideias;;;;26;;;
Eletroeletrônico;2019;;;;0;0;;0;0;;0;0;;;;0;;0;;;;0;;0;;;Tecnólogo em eletrônica industrial;Integrar sistemas de automação utilizando redes industriais;;;;;Projetos tecnológicos;;;;;;26;;;
Energias Renováveis;2018;Uso de tecnologias para inspeção e controle de qualidade com o menor impacto possível na operação do parque eólico;Inspeção eólica;11 a 30% do mercado;11;30;51 a 70% do mercado;51;70;;0;0;;;;0;;0;;;;0;;0;;;Instalador de sistemas de aquecimento solar de pequeno porte;;;Vendas e Marketing;;;Solução de problemas;;Visão periférica;;;;35;;;
Energias Renováveis;2018;Uso de tintas especiais em equipamentos elétricos e mecânicos para aerogeradores em faixa litorânea e offshore (partes acima do nível da água e partes submersas) para a proteção atmosférica;Tintas aerogeradores;Não ocorrerá difusão;0;0;Até 10% do mercado;0;10;;0;0;;;;0;;0;;;;0;;0;;;Instalador de sistemas de aquecimento solar de pequeno porte;Executar instalações atendendo normas vigentes;;Física;;;Comunicação;;Compreensão oral;;;;35;;;
Energias Renováveis;2018;Uso de inversores inteligentes em sistemas híbridos solar-eólico para gerenciamento mais inteligente das fontes de geração e controle de demanda;Inversores inteligentes;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;;0;0;;;;0;;0;;;;0;;0;;;Instalador de sistemas de aquecimento solar de pequeno porte;Inspecionar o local da instalação;;Geografia;;;Gestão de recursos de materiais;;Coordenação dos membros superiores e inferiores;;;;35;;;
Energias Renováveis;2018;Uso de sistemas de monitoramento das condições de operação (CMS);Monitoramento operacional;51 a 70% do mercado;51;70;51 a 70% do mercado;51;70;;0;0;;;;0;;0;;;;0;;0;;;Instalador de sistemas de aquecimento solar de pequeno porte;Realizar comissionamento da instalação.;;Legislação e Governo;;;Instalação;;Equilíbrio corporal;;;;35;;;
Energias Renováveis;2018;Uso de sistemas de previsão de geração eólica;Previsão eólica;51 a 70% do mercado;51;70;51 a 70% do mercado;51;70;;0;0;;;;0;;0;;;;0;;0;;;Instalador de sistemas de aquecimento solar de pequeno porte;Realizar manutenção preditiva nos equipamentos e periféricos;;Língua Portuguesa;;;Manutenção de equipamentos;;Multitarefa;;;;35;;;
Energias Renováveis;2018;Implantação de ferramentas de gestão para descomissionamento e repotencialização de usina em relação aos resíduos;Gestão de resíduos;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;;;;0;;0;;;;0;;0;;;Instalador de sistemas de aquecimento solar de pequeno porte;Realizar orçamentos;;Matemática;;;Matemática;;Orientação espacial;;;;35;;;
Energias Renováveis;2018;Implantação de ferramentas de análise de performance de aerogeradores para tomada de decisão;Análise aerogeradores;31 a 50% do mercado;31;50;51 a 70% do mercado;51;70;;0;0;;;;0;;0;;;;0;;0;;;Instalador de sistemas de aquecimento solar de pequeno porte;Realizar testes de isolamento térmico, de pressão hidráulica, e elétrico.;;Mecânica;;;Orientação a serviços;;Percepção de problemas;;;;35;;;
Energias Renováveis;2018;Implantação de ferramentas de otimização da geração de energia para tomada de decisão;Otimização energética;31 a 50% do mercado;31;50;51 a 70% do mercado;51;70;;0;0;;;;0;;0;;;;0;;0;;;Instalador de sistemas de aquecimento solar de pequeno porte;;;Serviços;;;Seleção de equipamentos;;Raciocínio matemático;;;;35;;;
Energias Renováveis;2018;Uso de sistema de medição, gestão, monitoramento e faturamento.;Medição energética;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;;;;0;;0;;;;0;;0;;;Reparador de pás de aerogeradores;Elaborar relatórios de inspeção para definir necessidade reparos e tratativas.;;Física;;;Escuta ativa;;Compreensão oral;;;;35;;;
Energias Renováveis;2018;Uso de Estrutura de fixação (Fixa e Móvel) e suportes para módulos fotovoltaicos;Fixação fotovoltaica;31 a 50% do mercado;31;50;31 a 50% do mercado;31;50;;0;0;;;;0;;0;;;;0;;0;;;Reparador de pás de aerogeradores;Realizar pintura de pás eólicas.;;Legislação e Governo;;;Gestão de recursos de materiais;;Destreza manual;;;;35;;;
Energias Renováveis;2018;Uso de acumuladores de energia;Acumuladores energia;Até 10% do mercado;0;10;Até 10% do mercado;0;10;;0;0;;;;0;;0;;;;0;;0;;;Reparador de pás de aerogeradores;Realizar ensaios em SPDA com miliohmimetro.;;Matemática;;;Gestão do tempo;;Equilíbrio corporal;;;;35;;;
Energias Renováveis;2018;Uso de tecnologias para manutenção de sistemas fotovoltaicos (Preventiva, preditiva e corretiva);Manutenção fotovoltaica;Até 10% do mercado;0;10;31 a 50% do mercado;31;50;;0;0;;;;0;;0;;;;0;;0;;;Reparador de pás de aerogeradores;Reparar pás eólicas utilizando procedimentos do fabricantes e procedimentos padrão da empresa.;;Mecânica;;;Manutenção de equipamentos;;Multitarefa;;;;35;;;
Energias Renováveis;2018;Uso de sistemas fotovoltaicos;Sistemas fotovoltaicos;Até 10% do mercado;0;10;31 a 50% do mercado;31;50;;0;0;;;;0;;0;;;;0;;0;;;Reparador de pás de aerogeradores;Instalar dispositivos no corpo da pá: Vortex generator, zig zag tape.;;Química;;;Orientação a serviços;;Orientação espacial;;;;35;;;
Energias Renováveis;2018;Uso de lingotes de silício;Silício lingotes;Não ocorrerá difusão;0;0;Até 10% do mercado;0;10;;0;0;;;;0;;0;;;;0;;0;;;Reparador de pás de aerogeradores;;;Serviços;;;Reparos;;Percepção de problemas;;;;35;;;
Energias Renováveis;2018;Implantação de sistemas de monitoramento (exemplo: Scada, ERP, entre outros);Monitoramento SCADA;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;;;;0;;0;;;;0;;0;;;Técnico em energias renováveis;Operar sistemas de energias renováveis;;Construções;;;Gestão do tempo;;Compreensão escrita;;;;35;;;
Energias Renováveis;2018;Implantação de sistemas de gestão energética;Gestão energética;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;;;;0;;0;;;;0;;0;;;Técnico em energias renováveis;Projetar detalhadamente os sistemas, elaborando desenhos técnicos, listas de materiais, memoriais descritivos de obras;;Física;;;Manutenção de equipamentos;;Força dinâmica;;;;35;;;
Energias Renováveis;2018;Implantação de ferramentas para gestão de projetos;Gestão de projetos;31 a 50% do mercado;31;50;51 a 70% do mercado;51;70;;0;0;;;;0;;0;;;;0;;0;;;Técnico em energias renováveis;Realizar a visita técnica para levantar informações necessárias para realização do projeto básico;;Legislação e Governo;;;Matemática;;Multitarefa;;;;35;;;
Energias Renováveis;2018;Uso de medidores de Energia específicos para fornecimento/aquisição (contabilização de créditos, etc.);Medidores energia;31 a 50% do mercado;31;50;51 a 70% do mercado;51;70;;0;0;;;;0;;0;;;;0;;0;;;Técnico em energias renováveis;Realizar estudos de viabilidade técnica e econômica da implantação dos sistemas;;Língua Estrangeira;;;Monitoramento de operações;;Percepção de problemas;;;;35;;;
Energias Renováveis;2018;Implantação de estações meteorológicas;Estações meteorológicas;51 a 70% do mercado;51;70;51 a 70% do mercado;51;70;;0;0;;;;0;;0;;;;0;;0;;;Técnico em energias renováveis;Realizar suporte técnico pós-instalação;;Língua Portuguesa;;;Orientação a serviços;;Raciocínio analítico;;;;35;;;
Energias Renováveis;2018;Uso de Instrumentos de comissionamento, operação e manutenção de sistemas.;Comissionamento sistemas;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;;;;0;;0;;;;0;;0;;;Técnico em energias renováveis;Supervisionar equipes de instalação distribuindo atividades, gestão de prazos, controle de qualidade.;;Matemática;;;Resolução de problemas complexos;;Raciocínio matemático;;;;35;;;
Energias Renováveis;2018;Uso de ferramentas de previsibilidade para despacho de carga;Previsibilidade carga;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;;;;0;;0;;;;0;;0;;;Técnico em energias renováveis;;;;;;Seleção de equipamentos;;Velocidade de organização e resposta;;;;35;;;
Energias Renováveis;2018;Uso de processos de soldagem (manual e automatizado);Soldagem;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;;;;0;;0;;;;0;;0;;;Técnico em sistemas fotovoltaicos;Projetar detalhadamente o sistema, elaborando desenhos técnicos, listas de materiais, memoriais descritivos de obras.;;Física;;;Julgamento e tomada de decisões;;Expressão escrita;;;;35;;;
Energias Renováveis;2018;Uso de tecnologias para aplicação de  tintas e revestimentos  seletivos (ópticas);Tintas seletivas;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;;;;0;;0;;;;0;;0;;;Técnico em sistemas fotovoltaicos;Realizar a manutenção preventiva, preditiva e corretiva do sistema;;Língua Estrangeira;;;Manutenção de equipamentos;;Expressão oral;;;;35;;;
Energias Renováveis;2018;Uso de rastreadores solares de 1 eixo;Rastreadores 1 eixo;Até 10% do mercado;0;10;Até 10% do mercado;0;10;;0;0;;;;0;;0;;;;0;;0;;;Técnico em sistemas fotovoltaicos;Realizar a visita técnica para levantar informações necessárias para realização do projeto básico;;Língua Portuguesa;;;Pensamento crítico;;Percepção de problemas;;;;35;;;
Energias Renováveis;2018;Uso de rastreadores solares de 2 eixos;Rastreadores 2 eixos;Até 10% do mercado;0;10;Até 10% do mercado;0;10;;0;0;;;;0;;0;;;;0;;0;;;Técnico em sistemas fotovoltaicos;Supervisionar equipes de instalação distribuindo atividades, gestão de prazos, controle de qualidade.;;Matemática;;;Seleção de equipamentos;;Raciocínio numérico;;;;35;;;
Energias Renováveis;2018;Uso de coletores e absorvedores com tubos evacuados;Tubos evacuados;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;;;;0;;0;;;;0;;0;;;Técnico em sistemas fotovoltaicos;Vender sistemas fotovoltaicos de diversos portes.;;Serviços;;;Solução de problemas;;Visão periférica;;;;35;;;
Energias Renováveis;2018;Uso de equipamentos e integração/controle de sistemas para aproveitamento térmico energia solar;Aproveitamento térmico;Até 10% do mercado;0;10;Até 10% do mercado;0;10;;0;0;;;;0;;0;;;;0;;0;;;;;;;;;;;;;;;35;;;
Energias Renováveis;2018;Uso de softwares para dimensionamento e controle;Softwares controle;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;;;;0;;0;;;;0;;0;;;;;;;;;;;;;;;35;;;
Energias Renováveis;2018;Uso de sistemas termossolares integrados às edificações, ar condicionado, secagem, dessalinização, etc. (novas aplicações);Sistemas termossolares;Até 10% do mercado;0;10;Até 10% do mercado;0;10;;0;0;;;;0;;0;;;;0;;0;;;;;;;;;;;;;;;35;;;
Energias Renováveis;2018;Uso de novos polímeros (ex. plásticos de engenharia, compósitos, recicláveis) e nanocompostos nos sistemas termossolares;Polímeros termossolares;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;;;;0;;0;;;;0;;0;;;;;;;;;;;;;;;35;;;
Energias Renováveis;2018;Uso de novos materiais para isolamento térmico, vidros e revestimentos;Isolamento térmico;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;;;;0;;0;;;;0;;0;;;;;;;;;;;;;;;35;;;
Energias Renováveis;2018;Uso de concentradores para CSP;Concentradores CSP;Até 10% do mercado;0;10;Até 10% do mercado;0;10;;0;0;;;;0;;0;;;;0;;0;;;;;;;;;;;;;;;35;;;
Energias Renováveis;2018;Uso de módulos fotovoltaicos de silício cristalino;Módulos cristalinos;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;;;;0;;0;;;;0;;0;;;Instalador de sistemas fotovoltaicos;Projetar detalhadamente o sistema, elaborando desenhos técnicos, listas de materiais, memoriais descritivos de obras.;;Matemática;;;Manutenção de equipamentos;;Força dinâmica;;;;35;;;
Energias Renováveis;2018;Uso de módulos fotovoltaicos de filmes finos (OPV - Amorfo - CdTe - CIGS);Módulos filmes finos;Não ocorrerá difusão;0;0;Até 10% do mercado;0;10;;0;0;;;;0;;0;;;;0;;0;;;Instalador de sistemas fotovoltaicos;Realizar a manutenção preventiva, preditiva e corretiva do sistema;;Mecânica;;;Pensamento crítico;;Percepção de problemas;;;;35;;;
